Data,Bioma,Estados,Nível 0,Area_Queimada_ha
2019-09-01,Cerrado,Minas Gerais,Antrópico,2592.004818
2019-09-01,Cerrado,Minas Gerais,Antrópico,2972.163065
2019-09-01,Cerrado,Minas Gerais,Antrópico,9260.63743
2019-09-01,Cerrado,Minas Gerais,Antrópico,17065.38908
2019-09-01,Cerrado,Minas Gerais,Antrópico,2039.213408
2019-09-01,Cerrado,Minas Gerais,Antrópico,18.62217255
2019-09-01,Cerrado,Minas Gerais,Antrópico,107.5097279
2019-09-01,Cerrado,Minas Gerais,Natural,1296.608304
2019-09-01,Cerrado,Minas Gerais,Natural,19505.37625
2019-09-01,Cerrado,Minas Gerais,Natural,1696.634002
2019-09-01,Cerrado,Minas Gerais,Natural,7199.062643
2019-09-01,Cerrado,Minas Gerais,Natural,2540.695111
2019-04-01,Cerrado,Pará,Antrópico,1.768338074
2019-04-01,Cerrado,Pará,Natural,12.19888682
2019-08-01,Cerrado,Pará,Antrópico,22.2805579
2019-08-01,Cerrado,Pará,Antrópico,41.11199705
2019-08-01,Cerrado,Pará,Antrópico,137.5048527
2019-08-01,Cerrado,Pará,Antrópico,11972.21607
2019-08-01,Cerrado,Pará,Antrópico,1.062835785
2019-08-01,Cerrado,Pará,Antrópico,13.44680349
2019-08-01,Cerrado,Pará,Natural,331.483226
2019-08-01,Cerrado,Pará,Natural,2809.178683
2019-08-01,Cerrado,Pará,Natural,1066.613923
2019-08-01,Cerrado,Pará,Natural,2568.993865
2019-12-01,Cerrado,Pará,Antrópico,18.13074711
2019-12-01,Cerrado,Pará,Natural,4.596213159
2019-12-01,Cerrado,Pará,Natural,7.069729529
2019-12-01,Cerrado,Pará,Natural,15.2953846
2019-02-01,Cerrado,Pará,Antrópico,0.531185986
2019-02-01,Cerrado,Pará,Antrópico,9.650746484
2019-02-01,Cerrado,Pará,Natural,0.35397854
2019-02-01,Cerrado,Pará,Natural,37.15847042
2019-01-01,Cerrado,Pará,Antrópico,18.86411932
2019-01-01,Cerrado,Pará,Antrópico,9.826152698
2019-01-01,Cerrado,Pará,Natural,0.177048499
2019-01-01,Cerrado,Pará,Natural,3.451209894
2019-07-01,Cerrado,Pará,Antrópico,4.690667487
2019-07-01,Cerrado,Pará,Antrópico,55.91032578
2019-07-01,Cerrado,Pará,Antrópico,2354.165156
2019-07-01,Cerrado,Pará,Antrópico,4.162649792
2019-07-01,Cerrado,Pará,Antrópico,8.126634277
2019-07-01,Cerrado,Pará,Natural,17.79597027
2019-07-01,Cerrado,Pará,Natural,397.894557
2019-07-01,Cerrado,Pará,Natural,724.5131722
2019-07-01,Cerrado,Pará,Natural,2486.285829
2019-06-01,Cerrado,Pará,Antrópico,0.708276331
2019-06-01,Cerrado,Pará,Antrópico,2.300858502
2019-06-01,Cerrado,Pará,Antrópico,89.57982118
2019-06-01,Cerrado,Pará,Antrópico,772.5664776
2019-06-01,Cerrado,Pará,Antrópico,34.45303754
2019-06-01,Cerrado,Pará,Antrópico,47.05022337
2019-06-01,Cerrado,Pará,Natural,4.249878461
2019-06-01,Cerrado,Pará,Natural,121.0202873
2019-06-01,Cerrado,Pará,Natural,38.68430916
2019-06-01,Cerrado,Pará,Natural,2425.538773
2019-05-01,Cerrado,Pará,Antrópico,10.89160751
2019-05-01,Cerrado,Pará,Antrópico,90.4802531
2019-05-01,Cerrado,Pará,Antrópico,0.354593555
2019-05-01,Cerrado,Pará,Natural,1.23639176
2019-05-01,Cerrado,Pará,Natural,18.90944636
2019-05-01,Cerrado,Pará,Natural,4.59449762
2019-05-01,Cerrado,Pará,Natural,351.7109086
2019-03-01,Cerrado,Pará,Antrópico,1.415881201
2019-03-01,Cerrado,Pará,Antrópico,8.933771918
2019-11-01,Cerrado,Pará,Antrópico,82.94853843
2019-11-01,Cerrado,Pará,Antrópico,25.01580859
2019-11-01,Cerrado,Pará,Antrópico,9.454013696
2019-11-01,Cerrado,Pará,Antrópico,570.1550801
2019-11-01,Cerrado,Pará,Antrópico,0.088252539
2019-11-01,Cerrado,Pará,Natural,8.49346225
2019-11-01,Cerrado,Pará,Natural,70.65001836
2019-11-01,Cerrado,Pará,Natural,171.7743025
2019-11-01,Cerrado,Pará,Natural,349.2971205
2019-10-01,Cerrado,Pará,Antrópico,1.505363055
2019-10-01,Cerrado,Pará,Antrópico,71.39624891
2019-10-01,Cerrado,Pará,Antrópico,32.74193999
2019-10-01,Cerrado,Pará,Antrópico,2920.299964
2019-10-01,Cerrado,Pará,Antrópico,0.442570587
2019-10-01,Cerrado,Pará,Natural,251.5333866
2019-10-01,Cerrado,Pará,Natural,1213.707821
2019-10-01,Cerrado,Pará,Natural,436.0427268
2019-10-01,Cerrado,Pará,Natural,899.7343107
2019-09-01,Cerrado,Pará,Antrópico,567.5159931
2019-09-01,Cerrado,Pará,Antrópico,323.0036064
2019-09-01,Cerrado,Pará,Antrópico,299.3467248
2019-09-01,Cerrado,Pará,Antrópico,14271.14914
2019-09-01,Cerrado,Pará,Antrópico,18.74886758
2019-09-01,Cerrado,Pará,Natural,960.3236839
2019-09-01,Cerrado,Pará,Natural,10990.96038
2019-09-01,Cerrado,Pará,Natural,18744.75679
2019-09-01,Cerrado,Pará,Natural,2744.455363
2019-04-01,Cerrado,Paraná,Antrópico,1.962105865
2019-08-01,Cerrado,Paraná,Antrópico,4.814563062
2019-08-01,Cerrado,Paraná,Antrópico,6.930549084
2019-08-01,Cerrado,Paraná,Antrópico,34.1137777
2019-08-01,Cerrado,Paraná,Antrópico,34.42761253
2019-08-01,Cerrado,Paraná,Antrópico,88.10939111
2019-08-01,Cerrado,Paraná,Natural,1.714649567
2019-08-01,Cerrado,Paraná,Natural,30.76492679
2019-08-01,Cerrado,Paraná,Natural,41.46421052
2019-08-01,Cerrado,Paraná,Natural,5.221273523
2019-12-01,Cerrado,Paraná,Antrópico,0.896856201
2019-12-01,Cerrado,Paraná,Antrópico,0.978847412
2019-12-01,Cerrado,Paraná,Antrópico,1.059805835
2019-12-01,Cerrado,Paraná,Natural,0.081523315
2019-12-01,Cerrado,Paraná,Natural,0.081523999
2019-12-01,Cerrado,Paraná,Natural,0.163141919
2019-02-01,Cerrado,Paraná,Antrópico,0.244653497
2019-02-01,Cerrado,Paraná,Antrópico,0.244677216
2019-01-01,Cerrado,Paraná,Antrópico,3.343583868
2019-01-01,Cerrado,Paraná,Antrópico,17.61819368
2019-01-01,Cerrado,Paraná,Natural,0.571012231
2019-01-01,Cerrado,Paraná,Natural,0.652584906
2019-01-01,Cerrado,Paraná,Natural,1.631467798
2019-01-01,Cerrado,Paraná,Natural,0.244715613
2019-07-01,Cerrado,Paraná,Antrópico,27.50024094
2019-07-01,Cerrado,Paraná,Antrópico,5.055544385
2019-07-01,Cerrado,Paraná,Antrópico,27.65887292
2019-07-01,Cerrado,Paraná,Antrópico,3.75884054
2019-07-01,Cerrado,Paraná,Natural,0.244577637
2019-07-01,Cerrado,Paraná,Natural,0.571118677
2019-07-01,Cerrado,Paraná,Natural,2.447906604
2019-07-01,Cerrado,Paraná,Natural,3.994735083
2019-06-01,Cerrado,Paraná,Antrópico,1.304437305
2019-06-01,Cerrado,Paraná,Antrópico,3.10348302
2019-06-01,Cerrado,Paraná,Natural,0.98005022
2019-05-01,Cerrado,Paraná,Antrópico,2.611540283
2019-10-01,Cerrado,Paraná,Antrópico,1.144158655
2019-10-01,Cerrado,Paraná,Antrópico,0.979633661
2019-10-01,Cerrado,Paraná,Antrópico,25.78825267
2019-10-01,Cerrado,Paraná,Antrópico,70.26390935
2019-10-01,Cerrado,Paraná,Antrópico,28.33430887
2019-10-01,Cerrado,Paraná,Natural,3.265333942
2019-10-01,Cerrado,Paraná,Natural,23.68313876
2019-10-01,Cerrado,Paraná,Natural,8.978128223
2019-10-01,Cerrado,Paraná,Natural,5.793359015
2019-09-01,Cerrado,Paraná,Antrópico,2.610966113
2019-09-01,Cerrado,Paraná,Antrópico,4.079610181
2019-09-01,Cerrado,Paraná,Antrópico,0.65259292
2019-09-01,Cerrado,Paraná,Antrópico,34.60830405
2019-09-01,Cerrado,Paraná,Natural,0.081718134
2019-09-01,Cerrado,Paraná,Natural,1.305631653
2019-09-01,Cerrado,Paraná,Natural,2.61112915
2019-04-01,Cerrado,Piauí,Antrópico,24.52358514
2019-04-01,Cerrado,Piauí,Antrópico,570.9141464
2019-04-01,Cerrado,Piauí,Antrópico,101.4776278
2019-04-01,Cerrado,Piauí,Antrópico,8.857171411
2019-04-01,Cerrado,Piauí,Natural,139.8562521
2019-04-01,Cerrado,Piauí,Natural,2.997758801
2019-08-01,Cerrado,Piauí,Antrópico,157.7745402
2019-08-01,Cerrado,Piauí,Antrópico,835.2382898
2019-08-01,Cerrado,Piauí,Antrópico,1434.155776
2019-08-01,Cerrado,Piauí,Antrópico,3296.889326
2019-08-01,Cerrado,Piauí,Antrópico,2416.430985
2019-08-01,Cerrado,Piauí,Antrópico,38.29253525
2019-08-01,Cerrado,Piauí,Antrópico,70.56784426
2019-08-01,Cerrado,Piauí,Natural,591.9999719
2019-08-01,Cerrado,Piauí,Natural,138598.562
2019-08-01,Cerrado,Piauí,Natural,91.80774785
2019-08-01,Cerrado,Piauí,Natural,2707.178397
2019-08-01,Cerrado,Piauí,Natural,18.20233328
2019-12-01,Cerrado,Piauí,Antrópico,15.1629165
2019-12-01,Cerrado,Piauí,Antrópico,35.90358313
2019-12-01,Cerrado,Piauí,Antrópico,865.529191
2019-12-01,Cerrado,Piauí,Antrópico,2523.733555
2019-12-01,Cerrado,Piauí,Antrópico,3406.155786
2019-12-01,Cerrado,Piauí,Antrópico,2880.751252
2019-12-01,Cerrado,Piauí,Antrópico,158.3848098
2019-12-01,Cerrado,Piauí,Antrópico,38.11833217
2019-12-01,Cerrado,Piauí,Natural,1403.269565
2019-12-01,Cerrado,Piauí,Natural,21860.50893
2019-12-01,Cerrado,Piauí,Natural,343.4339823
2019-12-01,Cerrado,Piauí,Natural,534.5310756
2019-12-01,Cerrado,Piauí,Natural,4.407420544
2019-02-01,Cerrado,Piauí,Antrópico,5.488628656
2019-02-01,Cerrado,Piauí,Antrópico,411.936025
2019-02-01,Cerrado,Piauí,Antrópico,123.7507007
2019-02-01,Cerrado,Piauí,Antrópico,16.22034373
2019-02-01,Cerrado,Piauí,Antrópico,37.74971353
2019-02-01,Cerrado,Piauí,Natural,4.189121198
2019-02-01,Cerrado,Piauí,Natural,356.0611357
2019-02-01,Cerrado,Piauí,Natural,0.088811536
2019-02-01,Cerrado,Piauí,Natural,2.123134271
2019-01-01,Cerrado,Piauí,Antrópico,148.7527298
2019-01-01,Cerrado,Piauí,Antrópico,3814.623775
2019-01-01,Cerrado,Piauí,Antrópico,223.548443
2019-01-01,Cerrado,Piauí,Antrópico,385.5571576
2019-01-01,Cerrado,Piauí,Antrópico,29.33051644
2019-01-01,Cerrado,Piauí,Antrópico,331.2815031
2019-01-01,Cerrado,Piauí,Natural,599.0144511
2019-01-01,Cerrado,Piauí,Natural,3461.680687
2019-01-01,Cerrado,Piauí,Natural,14.90064345
2019-01-01,Cerrado,Piauí,Natural,5.318211566
2019-07-01,Cerrado,Piauí,Antrópico,53.45086237
2019-07-01,Cerrado,Piauí,Antrópico,1993.630476
2019-07-01,Cerrado,Piauí,Antrópico,3256.578597
2019-07-01,Cerrado,Piauí,Antrópico,1610.249076
2019-07-01,Cerrado,Piauí,Antrópico,1287.452155
2019-07-01,Cerrado,Piauí,Antrópico,118.1067717
2019-07-01,Cerrado,Piauí,Antrópico,147.9056284
2019-07-01,Cerrado,Piauí,Natural,12.67784506
2019-07-01,Cerrado,Piauí,Natural,33635.14255
2019-07-01,Cerrado,Piauí,Natural,19.4764299
2019-07-01,Cerrado,Piauí,Natural,641.8732996
2019-07-01,Cerrado,Piauí,Natural,0.176365271
2019-06-01,Cerrado,Piauí,Antrópico,0.891034973
2019-06-01,Cerrado,Piauí,Antrópico,241.8141236
2019-06-01,Cerrado,Piauí,Antrópico,1398.565162
2019-06-01,Cerrado,Piauí,Antrópico,590.7875219
2019-06-01,Cerrado,Piauí,Antrópico,530.2032673
2019-06-01,Cerrado,Piauí,Antrópico,595.9636633
2019-06-01,Cerrado,Piauí,Antrópico,185.1041911
2019-06-01,Cerrado,Piauí,Natural,4.438903888
2019-06-01,Cerrado,Piauí,Natural,9946.60213
2019-06-01,Cerrado,Piauí,Natural,2.220307751
2019-06-01,Cerrado,Piauí,Natural,315.8422729
2019-05-01,Cerrado,Piauí,Antrópico,114.3277766
2019-05-01,Cerrado,Piauí,Antrópico,2812.27157
2019-05-01,Cerrado,Piauí,Antrópico,584.3396777
2019-05-01,Cerrado,Piauí,Antrópico,23.66722469
2019-05-01,Cerrado,Piauí,Antrópico,3.112424292
2019-05-01,Cerrado,Piauí,Antrópico,159.5970807
2019-05-01,Cerrado,Piauí,Natural,893.0849554
2019-05-01,Cerrado,Piauí,Natural,39.49058701
2019-03-01,Cerrado,Piauí,Antrópico,12.40966154
2019-03-01,Cerrado,Piauí,Antrópico,197.9520193
2019-03-01,Cerrado,Piauí,Antrópico,2.572348505
2019-03-01,Cerrado,Piauí,Antrópico,7.802251331
2019-03-01,Cerrado,Piauí,Natural,57.51501505
2019-11-01,Cerrado,Piauí,Antrópico,209.9819353
2019-11-01,Cerrado,Piauí,Antrópico,875.7951807
2019-11-01,Cerrado,Piauí,Antrópico,1021.369778
2019-11-01,Cerrado,Piauí,Antrópico,1763.328325
2019-11-01,Cerrado,Piauí,Antrópico,2910.262225
2019-11-01,Cerrado,Piauí,Antrópico,31.27619838
2019-11-01,Cerrado,Piauí,Antrópico,77.44601037
2019-11-01,Cerrado,Piauí,Natural,3390.973719
2019-11-01,Cerrado,Piauí,Natural,34943.66251
2019-11-01,Cerrado,Piauí,Natural,442.4696456
2019-11-01,Cerrado,Piauí,Natural,445.8508615
2019-11-01,Cerrado,Piauí,Natural,35.08575371
2019-10-01,Cerrado,Piauí,Antrópico,107.7141092
2019-10-01,Cerrado,Piauí,Antrópico,1571.657476
2019-10-01,Cerrado,Piauí,Antrópico,2585.958582
2019-10-01,Cerrado,Piauí,Antrópico,3010.921503
2019-10-01,Cerrado,Piauí,Antrópico,3308.392297
2019-10-01,Cerrado,Piauí,Antrópico,95.40496505
2019-10-01,Cerrado,Piauí,Antrópico,19.37103582
2019-10-01,Cerrado,Piauí,Natural,1808.24272
2019-10-01,Cerrado,Piauí,Natural,135211.2505
2019-10-01,Cerrado,Piauí,Natural,330.4297551
2019-10-01,Cerrado,Piauí,Natural,1193.905653
2019-10-01,Cerrado,Piauí,Natural,3.444710266
2019-09-01,Cerrado,Piauí,Antrópico,80.89247209
2019-09-01,Cerrado,Piauí,Antrópico,772.1187731
2019-09-01,Cerrado,Piauí,Antrópico,1140.093614
2019-09-01,Cerrado,Piauí,Antrópico,6604.374847
2019-09-01,Cerrado,Piauí,Antrópico,3274.340105
2019-09-01,Cerrado,Piauí,Antrópico,64.13320773
2019-09-01,Cerrado,Piauí,Antrópico,95.13378611
2019-09-01,Cerrado,Piauí,Natural,2474.531088
2019-09-01,Cerrado,Piauí,Natural,271522.9016
2019-09-01,Cerrado,Piauí,Natural,186.9341147
2019-09-01,Cerrado,Piauí,Natural,4459.111546
2019-09-01,Cerrado,Piauí,Natural,7.3286612
2019-08-01,Cerrado,Rondônia,Antrópico,1.572431165
2019-08-01,Cerrado,Rondônia,Antrópico,55.4906552
2019-08-01,Cerrado,Rondônia,Antrópico,68.52842534
2019-08-01,Cerrado,Rondônia,Antrópico,438.3531168
2019-08-01,Cerrado,Rondônia,Antrópico,80.02240823
2019-08-01,Cerrado,Rondônia,Natural,220.4369996
2019-08-01,Cerrado,Rondônia,Natural,2013.624017
2019-08-01,Cerrado,Rondônia,Natural,4.279658862
2019-08-01,Cerrado,Rondônia,Natural,61.46260023
2019-02-01,Cerrado,Rondônia,Antrópico,0.436039002
2019-02-01,Cerrado,Rondônia,Antrópico,7.338507141
2019-02-01,Cerrado,Rondônia,Antrópico,0.087363843
2019-02-01,Cerrado,Rondônia,Antrópico,13.10445394
2019-02-01,Cerrado,Rondônia,Natural,1.921986554
2019-02-01,Cerrado,Rondônia,Natural,29.26538897
2019-02-01,Cerrado,Rondônia,Natural,0.174725745
2019-01-01,Cerrado,Rondônia,Antrópico,1.920966443
2019-01-01,Cerrado,Rondônia,Antrópico,3.316370966
2019-01-01,Cerrado,Rondônia,Natural,50.00737321
2019-07-01,Cerrado,Rondônia,Antrópico,626.8153624
2019-07-01,Cerrado,Rondônia,Antrópico,39.36725011
2019-07-01,Cerrado,Rondônia,Antrópico,58.47941498
2019-07-01,Cerrado,Rondônia,Antrópico,501.9227555
2019-07-01,Cerrado,Rondônia,Antrópico,106.8833008
2019-07-01,Cerrado,Rondônia,Natural,38.40461757
2019-07-01,Cerrado,Rondônia,Natural,484.4845632
2019-07-01,Cerrado,Rondônia,Natural,1.745461127
2019-07-01,Cerrado,Rondônia,Natural,74.9003817
2019-06-01,Cerrado,Rondônia,Antrópico,77.05632398
2019-06-01,Cerrado,Rondônia,Antrópico,7.679326563
2019-06-01,Cerrado,Rondônia,Antrópico,20.33421779
2019-06-01,Cerrado,Rondônia,Antrópico,30.1087702
2019-06-01,Cerrado,Rondônia,Antrópico,11.34486279
2019-06-01,Cerrado,Rondônia,Natural,0.698134418
2019-06-01,Cerrado,Rondônia,Natural,21.7375908
2019-06-01,Cerrado,Rondônia,Natural,1.832729071
2019-06-01,Cerrado,Rondônia,Natural,9.774063525
2019-05-01,Cerrado,Rondônia,Antrópico,9.337952557
2019-05-01,Cerrado,Rondônia,Antrópico,0.95998465
2019-05-01,Cerrado,Rondônia,Antrópico,7.592511243
2019-05-01,Cerrado,Rondônia,Antrópico,69.2928461
2019-05-01,Cerrado,Rondônia,Antrópico,2.269038379
2019-05-01,Cerrado,Rondônia,Natural,0.436357941
2019-05-01,Cerrado,Rondônia,Natural,2.530827679
2019-05-01,Cerrado,Rondônia,Natural,10.0359964
2019-05-01,Cerrado,Rondônia,Natural,26.96615542
2019-10-01,Cerrado,Rondônia,Antrópico,2.094243933
2019-10-01,Cerrado,Rondônia,Antrópico,4.105088495
2019-10-01,Cerrado,Rondônia,Antrópico,1.659346539
2019-10-01,Cerrado,Rondônia,Antrópico,1.223056226
2019-10-01,Cerrado,Rondônia,Natural,1.30994986
2019-10-01,Cerrado,Rondônia,Natural,72.42976932
2019-09-01,Cerrado,Rondônia,Antrópico,14.75513972
2019-09-01,Cerrado,Rondônia,Antrópico,27.15467348
2019-09-01,Cerrado,Rondônia,Antrópico,3.406248926
2019-09-01,Cerrado,Rondônia,Natural,28.65022991
2019-09-01,Cerrado,Rondônia,Natural,265.4098822
2019-09-01,Cerrado,Rondônia,Natural,0.610975403
2019-09-01,Cerrado,Rondônia,Natural,3.229119934
2019-04-01,Cerrado,São Paulo,Antrópico,1.077501605
2019-04-01,Cerrado,São Paulo,Antrópico,250.8763386
2019-04-01,Cerrado,São Paulo,Antrópico,0.988667383
2019-04-01,Cerrado,São Paulo,Antrópico,129.0405277
2019-04-01,Cerrado,São Paulo,Antrópico,19.71640558
2019-04-01,Cerrado,São Paulo,Antrópico,37.20527094
2019-04-01,Cerrado,São Paulo,Natural,0.246225421
2019-04-01,Cerrado,São Paulo,Natural,0.741597168
2019-08-01,Cerrado,São Paulo,Antrópico,0.496591187
2019-08-01,Cerrado,São Paulo,Antrópico,32.52996245
2019-08-01,Cerrado,São Paulo,Antrópico,8.461589008
2019-08-01,Cerrado,São Paulo,Antrópico,1680.620987
2019-08-01,Cerrado,São Paulo,Antrópico,95.08678911
2019-08-01,Cerrado,São Paulo,Antrópico,149.7342711
2019-08-01,Cerrado,São Paulo,Antrópico,1142.908586
2019-08-01,Cerrado,São Paulo,Antrópico,325.8161191
2019-08-01,Cerrado,São Paulo,Antrópico,65.76344807
2019-08-01,Cerrado,São Paulo,Antrópico,0.833606482
2019-08-01,Cerrado,São Paulo,Antrópico,1.489117603
2019-08-01,Cerrado,São Paulo,Natural,16.93421396
2019-08-01,Cerrado,São Paulo,Natural,5.852503162
2019-08-01,Cerrado,São Paulo,Natural,208.0662221
2019-08-01,Cerrado,São Paulo,Natural,55.7112738
2019-12-01,Cerrado,São Paulo,Antrópico,0.082067871
2019-12-01,Cerrado,São Paulo,Antrópico,4.34004212
2019-12-01,Cerrado,São Paulo,Antrópico,30.87073762
2019-12-01,Cerrado,São Paulo,Antrópico,5.499558057
2019-12-01,Cerrado,São Paulo,Antrópico,1.411444824
2019-12-01,Cerrado,São Paulo,Antrópico,62.02095504
2019-12-01,Cerrado,São Paulo,Natural,0.502708228
2019-02-01,Cerrado,São Paulo,Antrópico,1.986978418
2019-02-01,Cerrado,São Paulo,Antrópico,81.95765787
2019-02-01,Cerrado,São Paulo,Antrópico,2.252808014
2019-02-01,Cerrado,São Paulo,Antrópico,59.18730607
2019-02-01,Cerrado,São Paulo,Antrópico,28.60888369
2019-02-01,Cerrado,São Paulo,Antrópico,3.145131006
2019-02-01,Cerrado,São Paulo,Antrópico,3.693123853
2019-02-01,Cerrado,São Paulo,Antrópico,1.332955859
2019-02-01,Cerrado,São Paulo,Natural,15.1128784
2019-02-01,Cerrado,São Paulo,Natural,0.082770941
2019-01-01,Cerrado,São Paulo,Antrópico,120.0953845
2019-01-01,Cerrado,São Paulo,Antrópico,9.445621179
2019-01-01,Cerrado,São Paulo,Antrópico,31.11292609
2019-01-01,Cerrado,São Paulo,Antrópico,80.45831641
2019-01-01,Cerrado,São Paulo,Antrópico,3.38462099
2019-01-01,Cerrado,São Paulo,Antrópico,12.74949423
2019-01-01,Cerrado,São Paulo,Antrópico,1.344214941
2019-01-01,Cerrado,São Paulo,Natural,0.573756171
2019-01-01,Cerrado,São Paulo,Natural,8.172670526
2019-07-01,Cerrado,São Paulo,Antrópico,1.428038696
2019-07-01,Cerrado,São Paulo,Antrópico,2.896399597
2019-07-01,Cerrado,São Paulo,Antrópico,1.167933075
2019-07-01,Cerrado,São Paulo,Antrópico,1308.649766
2019-07-01,Cerrado,São Paulo,Antrópico,36.80604985
2019-07-01,Cerrado,São Paulo,Antrópico,88.20671821
2019-07-01,Cerrado,São Paulo,Antrópico,393.2002054
2019-07-01,Cerrado,São Paulo,Antrópico,91.66443423
2019-07-01,Cerrado,São Paulo,Antrópico,64.52726561
2019-07-01,Cerrado,São Paulo,Antrópico,4.465717908
2019-07-01,Cerrado,São Paulo,Natural,2.72397417
2019-07-01,Cerrado,São Paulo,Natural,0.247192053
2019-07-01,Cerrado,São Paulo,Natural,26.24148713
2019-07-01,Cerrado,São Paulo,Natural,38.08943466
2019-06-01,Cerrado,São Paulo,Antrópico,2.872690442
2019-06-01,Cerrado,São Paulo,Antrópico,832.1015701
2019-06-01,Cerrado,São Paulo,Antrópico,32.11216578
2019-06-01,Cerrado,São Paulo,Antrópico,142.6307291
2019-06-01,Cerrado,São Paulo,Antrópico,224.338005
2019-06-01,Cerrado,São Paulo,Antrópico,17.0988874
2019-06-01,Cerrado,São Paulo,Antrópico,1.500503357
2019-06-01,Cerrado,São Paulo,Antrópico,1.999446332
2019-06-01,Cerrado,São Paulo,Natural,0.582049426
2019-06-01,Cerrado,São Paulo,Natural,0.332958356
2019-06-01,Cerrado,São Paulo,Natural,0.332319824
2019-05-01,Cerrado,São Paulo,Antrópico,0.082723499
2019-05-01,Cerrado,São Paulo,Antrópico,1.342476758
2019-05-01,Cerrado,São Paulo,Antrópico,232.9182319
2019-05-01,Cerrado,São Paulo,Antrópico,0.664940546
2019-05-01,Cerrado,São Paulo,Antrópico,72.83027366
2019-05-01,Cerrado,São Paulo,Antrópico,50.28839849
2019-05-01,Cerrado,São Paulo,Antrópico,0.579037323
2019-05-01,Cerrado,São Paulo,Antrópico,5.585203369
2019-03-01,Cerrado,São Paulo,Antrópico,16.18378928
2019-03-01,Cerrado,São Paulo,Antrópico,2.38236557
2019-03-01,Cerrado,São Paulo,Antrópico,107.6699475
2019-03-01,Cerrado,São Paulo,Antrópico,41.27585551
2019-03-01,Cerrado,São Paulo,Antrópico,36.8522455
2019-03-01,Cerrado,São Paulo,Antrópico,2.154348785
2019-03-01,Cerrado,São Paulo,Antrópico,82.99388783
2019-03-01,Cerrado,São Paulo,Natural,0.082079437
2019-11-01,Cerrado,São Paulo,Antrópico,0.082083728
2019-11-01,Cerrado,São Paulo,Antrópico,0.740650989
2019-11-01,Cerrado,São Paulo,Antrópico,130.17003
2019-11-01,Cerrado,São Paulo,Antrópico,1.159309924
2019-11-01,Cerrado,São Paulo,Antrópico,4.281611523
2019-11-01,Cerrado,São Paulo,Antrópico,17.23146347
2019-11-01,Cerrado,São Paulo,Antrópico,5.106828156
2019-11-01,Cerrado,São Paulo,Antrópico,23.78645599
2019-11-01,Cerrado,São Paulo,Natural,0.90683125
2019-11-01,Cerrado,São Paulo,Natural,43.51579834
2019-11-01,Cerrado,São Paulo,Natural,7.573025018
2019-11-01,Cerrado,São Paulo,Natural,2.064618311
2019-10-01,Cerrado,São Paulo,Antrópico,10.05360353
2019-10-01,Cerrado,São Paulo,Antrópico,1.235543622
2019-10-01,Cerrado,São Paulo,Antrópico,1108.504898
2019-10-01,Cerrado,São Paulo,Antrópico,5.48027168
2019-10-01,Cerrado,São Paulo,Antrópico,47.97497064
2019-10-01,Cerrado,São Paulo,Antrópico,264.0166502
2019-10-01,Cerrado,São Paulo,Antrópico,69.31101958
2019-10-01,Cerrado,São Paulo,Antrópico,38.7584998
2019-10-01,Cerrado,São Paulo,Antrópico,0.250084973
2019-10-01,Cerrado,São Paulo,Antrópico,0.333237451
2019-10-01,Cerrado,São Paulo,Natural,15.4855513
2019-10-01,Cerrado,São Paulo,Natural,23.34554072
2019-10-01,Cerrado,São Paulo,Natural,114.6516924
2019-10-01,Cerrado,São Paulo,Natural,2.071805219
2019-09-01,Cerrado,São Paulo,Antrópico,0.500832562
2019-09-01,Cerrado,São Paulo,Antrópico,2.648353046
2019-09-01,Cerrado,São Paulo,Antrópico,10.56020979
2019-09-01,Cerrado,São Paulo,Antrópico,4640.319439
2019-09-01,Cerrado,São Paulo,Antrópico,63.72986547
2019-09-01,Cerrado,São Paulo,Antrópico,249.0836602
2019-09-01,Cerrado,São Paulo,Antrópico,1801.683991
2019-09-01,Cerrado,São Paulo,Antrópico,473.5312862
2019-09-01,Cerrado,São Paulo,Antrópico,55.89486196
2019-09-01,Cerrado,São Paulo,Antrópico,0.083361359
2019-09-01,Cerrado,São Paulo,Antrópico,2.167950684
2019-09-01,Cerrado,São Paulo,Natural,77.93679575
2019-09-01,Cerrado,São Paulo,Natural,24.58777032
2019-09-01,Cerrado,São Paulo,Natural,262.0358687
2019-09-01,Cerrado,São Paulo,Natural,31.77994963
2019-04-01,Cerrado,Tocantins,Antrópico,1360.50467
2019-04-01,Cerrado,Tocantins,Antrópico,6.045402325
2019-04-01,Cerrado,Tocantins,Antrópico,223.0812589
2019-04-01,Cerrado,Tocantins,Antrópico,214.0582937
2019-04-01,Cerrado,Tocantins,Antrópico,432.171766
2019-04-01,Cerrado,Tocantins,Antrópico,21.40335681
2019-04-01,Cerrado,Tocantins,Natural,1.938873694
2019-04-01,Cerrado,Tocantins,Natural,327.4707779
2019-04-01,Cerrado,Tocantins,Natural,85.15809013
2019-04-01,Cerrado,Tocantins,Natural,1243.112942
2019-04-01,Cerrado,Tocantins,Natural,3.321300427
2019-08-01,Cerrado,Tocantins,Antrópico,1725.797696
2019-08-01,Cerrado,Tocantins,Antrópico,361.9261355
2019-08-01,Cerrado,Tocantins,Antrópico,1259.890592
2019-08-01,Cerrado,Tocantins,Antrópico,3190.497168
2019-08-01,Cerrado,Tocantins,Antrópico,12495.39581
2019-08-01,Cerrado,Tocantins,Antrópico,72729.95653
